wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement,correct,pretest_accuracy,strength
wb56f1b5,lawn,../static/stimuli/images/subway/sun_abufzioeatuizeoh.jpg,FALSE,0,1115.7000000476835,NA,0,1115.7000000476835,empty,1,FALSE,0,-0.7821297241621826
wb56f1b5,pig,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,FALSE,0,1363.8999998569489,pig,846,1363.8999998569489,correct,4,TRUE,0.5,0.14968820370005376
wb56f1b5,lion,../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg,FALSE,0,734.7999999523163,NA,0.09999990463256836,734.7999999523163,empty,1,FALSE,0,-0.7821297241621826
wb56f1b5,bag,../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg,FALSE,0,840.2999999523163,NA,0.09999990463256836,840.2999999523163,empty,1,FALSE,0,-0.7821297241621826
wb56f1b5,cat,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,FALSE,0,898.6000001430511,cat,518.1999998092651,898.6000001430511,correct,5,TRUE,1,1.381422106464712
wb56f1b5,apple,../static/stimuli/images/sky/sun_ampvdpptptmciwok.jpg,FALSE,0,801.1999998092651,apple,1358.3000001907349,801.1999998092651,correct,5,TRUE,1,1.5470970729580027
wb56f1b5,hat,../static/stimuli/images/roof/sun_acfajljanztkmhkr.jpg,FALSE,0,967.7999999523164,hat,480,967.7999999523164,correct,5,TRUE,1,1.3855666494291499
wb56f1b5,computer,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,FALSE,0,1396.6000001430511,dog,407.09999990463257,1396.6000001430511,intrusion,3,FALSE,0,-0.7821297241621826
wb56f1b5,flower,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,FALSE,0,1305.8999998569489,flower,835,1305.8999998569489,correct,5,TRUE,1,1.0309436797325329
wb56f1b5,eye,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,FALSE,0,1263.6000001430511,car,589.2000000476837,1263.6000001430511,other,3,FALSE,0,-0.7821297241621826
wb56f1b5,dog,../static/stimuli/images/musuem/sun_alsgupdkmpsptlos.jpg,FALSE,0,809.7000000476837,NA,0.09999990463256836,809.7000000476837,empty,1,FALSE,0.5,0.14607294474511268
wb56f1b5,bread,../static/stimuli/images/castle/sun_apvtpjdfgucfbnsd.jpg,FALSE,0,708.9000000953674,1,341.40000009536743,708.9000000953674,empty,1,FALSE,0,-0.7821297241621826
wb56f1b5,snake,../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg,FALSE,0,1281.5999999046326,snake,602.1000001430511,1281.5999999046326,correct,5,TRUE,1,1.2237772111424239
wb56f1b5,duck,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,FALSE,0,935.7999999523164,duck,652,935.7999999523164,correct,5,TRUE,1,1.4113006003094377
w95c31d3,heart,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,FALSE,0,6255.200000017881,toilet,1790.5,6255.200000017881,intrusion,2,FALSE,0,-0.9369248669731368
w95c31d3,jeans,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,FALSE,0,1613.800000011921,NA,0,1613.800000011921,empty,1,FALSE,0.5,-0.6213189490447772
w95c31d3,bed,../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg,FALSE,0,1198.300000011921,bed,606.5999999940395,1198.300000011921,correct,5,TRUE,1,0.5450009137651634
w95c31d3,bag,../static/stimuli/images/pool/sun_argikopryamoycho.jpg,FALSE,0,1388.800000011921,NA,0,1388.800000011921,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,lawn,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,FALSE,0,893.3999999761581,NA,0,893.3999999761581,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,rabbit,../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg,FALSE,0,1195.7000000178814,rabbit,1136.399999976158,1195.7000000178814,correct,4,TRUE,1,1.2053227410643625
w95c31d3,lion,../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg,FALSE,0,1133.5999999940395,NA,0,1133.5999999940395,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,egg,../static/stimuli/images/temple/sun_ahuwbjbhgegvnlsq.jpg,FALSE,0,1853,NA,0,1853,empty,2,FALSE,0.5,0.04852893335831737
w95c31d3,apple,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,FALSE,0,4029.399999976158,red,798.8000000119209,4029.399999976158,other,2,FALSE,0,-0.9369248669731368
w95c31d3,volcano,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,FALSE,0,1453.4000000059605,volcano,1376.0999999940395,1453.4000000059605,correct,4,TRUE,0,-0.9369248669731368
w95c31d3,potato,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,FALSE,0,1454.7999999821186,potato,1166.800000011921,1454.7999999821186,correct,4,TRUE,1,0.8702783622047384
w95c31d3,flower,../static/stimuli/images/ranch/sun_axqdjxmxvxjmytiu.jpg,FALSE,0,1374.699999988079,NA,0,1374.699999988079,empty,2,FALSE,1,0.865453968186139
w95c31d3,hay,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,FALSE,0,1740.7999999821186,hay,1023.9000000059604,1740.7999999821186,correct,3,TRUE,1,1.0577800653843896
w95c31d3,puzzle,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,FALSE,0,1293.5,NA,0,1293.5,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,toilet,../static/stimuli/images/restaurant/sun_antpdwvuouhlqmvh.jpg,FALSE,0,1405.7999999821186,toilet,1695.7000000178814,1405.7999999821186,correct,2,TRUE,1,1.0689164607887862
w95c31d3,door,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,FALSE,0,1310.5999999940395,fence,798.5,1310.5999999940395,intrusion,2,FALSE,0,-0.9369248669731368
w95c31d3,dog,../static/stimuli/images/ziggurat/fig1.png,FALSE,0,1232.800000011921,dog,542.2999999821186,1232.800000011921,correct,4,TRUE,1,1.3410111765314388
w95c31d3,hat,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,FALSE,0,1247,hat,398.699999988079,1247,correct,5,TRUE,1,1.2756563588760457
w95c31d3,milk,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,FALSE,0,1229.9000000059605,milk,847.0999999940395,1229.9000000059605,correct,5,TRUE,1,1.4740320856339977
w95c31d3,eye,../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg,FALSE,0,1854.2000000178816,NA,0,1854.2000000178816,empty,2,FALSE,1,0.11164272597598068
w95c31d3,computer,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,FALSE,0,861.1999999880791,NA,0.09999999403953552,861.1999999880791,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,cat,../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg,FALSE,0,1070.5,cat,511.10000002384186,1070.5,correct,5,TRUE,1,1.442803977383198
w95c31d3,sand,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,FALSE,0,1166.9000000059605,sand,718.9000000059605,1166.9000000059605,correct,5,TRUE,1,0.9754642146818358
w95c31d3,bird,../static/stimuli/images/bookstore/sun_avqoszezjldwidcy.jpg,FALSE,0,1085.199999988079,NA,0,1085.199999988079,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,horse,../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg,FALSE,0,1966,NA,0,1966,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,candle,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,FALSE,0,1118.199999988079,NA,0,1118.199999988079,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,bear,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,FALSE,0,1535,bear,671,1535,correct,3,TRUE,1,1.3109419162803013
w95c31d3,duck,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,FALSE,0,1791.9000000059605,duck,1390.4000000059605,1791.9000000059605,correct,4,TRUE,1,0.7577514253708683
w95c31d3,truck,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,FALSE,0,1085.199999988079,NA,0,1085.199999988079,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,window,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,FALSE,0,1165.300000011921,NA,0,1165.300000011921,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,bread,../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg,FALSE,0,1581.5,NA,0,1581.5,empty,2,FALSE,0,-0.9369248669731368
w95c31d3,cake,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,FALSE,0,1037.0999999940395,NA,0,1037.0999999940395,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,snake,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,FALSE,0,1919.7999999821184,fence,719,1919.7999999821184,intrusion,2,FALSE,0,-0.9369248669731368
w95c31d3,bee,../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg,FALSE,0,1133.2000000178814,NA,0,1133.2000000178814,empty,1,FALSE,0,-0.9369248669731368
w95c31d3,pig,../static/stimuli/images/roof/sun_aqxzijexicadnjja.jpg,FALSE,0,1486.800000011921,pig,702.5,1486.800000011921,correct,4,TRUE,1,1.0996572582560284
w95c31d3,nut,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,FALSE,0,1292.699999988079,NA,0,1292.699999988079,empty,3,FALSE,1,0.8244086309671952
w95c31d3,bone,../static/stimuli/images/warehouse/sun_abqmsdjgfgnjjgzm.jpg,FALSE,0,1582.2999999821186,bone,766.9000000059605,1582.2999999821186,correct,4,TRUE,1,1.2113153398524787
w6f9c845,horse,../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg,FALSE,0,1029.7000002861023,NA,0.09999990463256836,1029.7000002861023,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,cake,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,FALSE,0,649.1999998092651,NA,0.20000028610229492,649.1999998092651,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,computer,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,FALSE,0,973.1999998092653,NA,0.20000028610229492,973.1999998092653,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,dog,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,FALSE,0,631,NA,0.3000001907348633,631,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,lion,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,FALSE,0,2000.4000000953672,lion,963.9000000953674,2000.4000000953672,correct,4,TRUE,1,1.9172381076245442
w6f9c845,bread,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,FALSE,0,988.4000000953674,NA,0.19999980926513672,988.4000000953674,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,lawn,../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg,FALSE,0,1325.8999996185305,lawn,1022.8000001907347,1325.8999996185305,correct,3,TRUE,1,1.2396922201920308
w6f9c845,hat,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,FALSE,0,932.0999999046326,NA,0.09999990463256836,932.0999999046326,empty,1,FALSE,1,1.596101165723502
w6f9c845,duck,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,FALSE,0,653.1000003814697,NA,0.09999990463256836,653.1000003814697,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,bag,../static/stimuli/images/volcano/sun_atcuupfdqteblxpx.jpg,FALSE,0,624.5,NA,0.20000028610229492,624.5,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,toilet,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,FALSE,0,579.3999996185303,NA,0.20000028610229492,579.3999996185303,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,jeans,../static/stimuli/images/laundryroom/sun_dftejcrhqzltgvmr.jpg,FALSE,0,600,NA,0.09999990463256836,600,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,snake,../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg,FALSE,0,589.1999998092651,NA,0.19999980926513672,589.1999998092651,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,cat,../static/stimuli/images/bookstore/sun_avqoszezjldwidcy.jpg,FALSE,0,660.5,NA,0.5,660.5,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,bed,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,FALSE,0,569.2000002861023,NA,0.2999997138977051,569.2000002861023,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,window,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,FALSE,0,635.4000000953674,NA,0.19999980926513672,635.4000000953674,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,truck,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,FALSE,0,843.6999998092651,NA,0.10000038146972656,843.6999998092651,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,bee,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,FALSE,0,653.5,NA,0.19999980926513672,653.5,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,candle,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,FALSE,0,701.3000001907349,NA,0.19999980926513672,701.3000001907349,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,eye,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,FALSE,0,775.8000001907349,NA,0.19999980926513672,775.8000001907349,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,ear,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,FALSE,0,1397.5999999046326,ear,2082,1397.5999999046326,correct,5,TRUE,1,2.0404679386861897
w6f9c845,heart,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,FALSE,0,668.6000003814697,NA,0.19999980926513672,668.6000003814697,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,nut,../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg,FALSE,0,908.6000003814696,NA,0.09999990463256836,908.6000003814696,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,drink,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,FALSE,0,646,NA,0.10000038146972656,646,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,fence,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,FALSE,0,1823.5,fence,1399.6000003814695,1823.5,correct,4,TRUE,1,1.9579951486389584
w6f9c845,bird,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,FALSE,0,2244.900000095367,bird,2321.8999996185303,2244.900000095367,correct,3,TRUE,1,1.3706525898835018
w6f9c845,bone,../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg,FALSE,0,734.0999999046326,NA,0.19999980926513672,734.0999999046326,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,flower,../static/stimuli/images/roof/sun_aqxzijexicadnjja.jpg,FALSE,0,1257.5,plant,1178.6999998092651,1257.5,other,2,FALSE,0,-0.5095535443132679
w6f9c845,potato,../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg,FALSE,0,1240.3000001907349,NA,0.19999980926513672,1240.3000001907349,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,apple,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,FALSE,0,586.2999997138977,NA,0.3000001907348633,586.2999997138977,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,door,../static/stimuli/images/footballfield/sun_aegayohtofbvbdoa.jpg,FALSE,0,644.4000000953674,NA,0.20000028610229492,644.4000000953674,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,egg,../static/stimuli/images/skiresort/sun_agehhpppqkifjwhn.jpg,FALSE,0,544.2999997138977,NA,0.20000028610229492,544.2999997138977,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,sand,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,FALSE,0,614.7000002861023,NA,0.09999990463256836,614.7000002861023,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,puzzle,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,FALSE,0,721.0999999046326,NA,0.3000001907348633,721.0999999046326,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,bear,../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg,FALSE,0,1510.5,bear,1256.4000000953674,1510.5,correct,5,TRUE,1,2.3201516683321324
w6f9c845,hay,../static/stimuli/images/sky/sun_agaqzpqhbcmmvisy.jpg,FALSE,0,669.7000002861023,NA,0.2999997138977051,669.7000002861023,empty,1,FALSE,0,-0.5095535443132679
w6f9c845,pig,../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg,FALSE,0,1229.8999996185305,pig,816.3000001907349,1229.8999996185305,correct,3,TRUE,1,2.3347539460039046
w3a656c1,fence,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,FALSE,0,829.3000000007451,fence,853.8000000007451,829.3000000007451,correct,5,TRUE,1,0.8920090850688543
w3a656c1,computer,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,FALSE,0,1040.4000000022352,computer,2392.699999999255,1040.4000000022352,correct,5,TRUE,1,0.8185409343264839
w3a656c1,bear,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,FALSE,0,1356.5,duck,1157.4000000022352,1356.5,intrusion,5,FALSE,0.5,-0.6502129398023475
w3a656c1,cake,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,FALSE,0,867.1999999992549,cake,552.8000000007451,867.1999999992549,correct,5,TRUE,1,0.49417996268151365
w3a656c1,window,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,FALSE,0,1318.0999999977648,water,498.6000000014901,1318.0999999977648,other,1,FALSE,0,-1.1157363449830582
w3a656c1,ear,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,FALSE,0,3665.5,ear,562.8999999985099,3665.5,correct,5,TRUE,0.5,-0.3942837554035748
w3a656c1,eye,../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg,FALSE,0,889.1999999992549,eye,534.6999999992549,889.1999999992549,correct,5,TRUE,1,1.2827275492740198
w3a656c1,bird,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,FALSE,0,1856.20000000298,bird,1185.5999999977648,1856.20000000298,correct,5,TRUE,1,0.4011238823056269
w3a656c1,nut,../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg,FALSE,0,1828.199999999255,she,385.6000000014901,1828.199999999255,other,1,FALSE,0,-1.1157363449830582
w3a656c1,toilet,../static/stimuli/images/restaurant/sun_antpdwvuouhlqmvh.jpg,FALSE,0,1170.60000000149,toilet,1161.5,1170.60000000149,correct,5,TRUE,1,0.8978694492966379
w3a656c1,bread,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,FALSE,0,1298.4000000022352,ske,610.8999999985099,1298.4000000022352,other,1,FALSE,0,-1.1157363449830582
w3a656c1,heart,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,FALSE,0,881.5999999977648,heart,765.5,881.5999999977648,correct,5,TRUE,1,0.6096173747174616
w3a656c1,hat,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,FALSE,0,888.6000000014901,hat,792.8999999985099,888.6000000014901,correct,5,TRUE,1,0.9935008612636851
w3a656c1,bed,../static/stimuli/images/castle/sun_apvtpjdfgucfbnsd.jpg,FALSE,0,924.9000000022352,window,1177.199999999255,924.9000000022352,intrusion,5,FALSE,0,-1.1157363449830582
w3a656c1,puzzle,../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg,FALSE,0,894,puzzle,1243.199999999255,894,correct,5,TRUE,1,1.0647574271440892
w3a656c1,apple,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,FALSE,0,788.3999999985099,apple,867.1000000014901,788.3999999985099,correct,5,TRUE,1,0.9722082933555322
w3a656c1,door,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,FALSE,0,3021.89999999851,window,1247.39999999851,3021.89999999851,intrusion,5,FALSE,0,-1.1157363449830582
w3a656c1,lion,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,FALSE,0,791.6000000014901,lion,671.5,791.6000000014901,correct,5,TRUE,1,0.9656662563934141
w3a656c1,bee,../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg,FALSE,0,1338.9000000022352,bee,368.79999999701977,1338.9000000022352,correct,5,TRUE,1,0.8485871730011174
w3a656c1,truck,../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg,FALSE,0,1066.9000000022352,car,355.5999999977648,1066.9000000022352,other,5,FALSE,0,-1.1157363449830582
w3a656c1,flower,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,FALSE,0,1258.699999999255,water,596.8999999985099,1258.699999999255,other,5,FALSE,0,-1.1157363449830582
w3a656c1,volcano,../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg,FALSE,0,1283.5,volcano,5271.900000002235,1283.5,correct,5,TRUE,1,0.7733389276409348
w3a656c1,jeans,../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg,FALSE,0,1151.60000000149,jeans,645.8999999985099,1151.60000000149,correct,5,TRUE,1,0.7223659749745704
w3a656c1,hay,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,FALSE,0,945,hay,504.19999999925494,945,correct,5,TRUE,1,1.1246651540733246
w3a656c1,potato,../static/stimuli/images/warehouse/sun_aaawomlbokrxmfyj.jpg,FALSE,0,1435.4000000022352,potato,1913.5999999977648,1435.4000000022352,correct,5,TRUE,1,1.188224803610038
w3a656c1,bag,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,FALSE,0,992.1999999992548,bag,1271.5,992.1999999992548,correct,5,TRUE,1,1.13096543537715
w3a656c1,sand,../static/stimuli/images/roof/sun_ajxjjpvulhilcwcy.jpg,FALSE,0,874.5,sand,1148.4000000022352,874.5,correct,5,TRUE,1,0.9267842910430426
w3a656c1,cat,../static/stimuli/images/garage/sun_dfvgejtxiljzbywb.jpg,FALSE,0,1139.699999999255,sis,456.80000000074506,1139.699999999255,other,1,FALSE,0,-1.1157363449830582
w3a656c1,snake,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,FALSE,0,1471.800000000745,snack,910.8000000007452,1471.800000000745,other,5,FALSE,0,-1.1157363449830582
w3a656c1,bone,../static/stimuli/images/windmill/sun_aagvxopinmvnjsdt.jpg,FALSE,0,1121.800000000745,see,694.8999999985099,1121.800000000745,other,1,FALSE,0,-1.1157363449830582
w3a656c1,pig,../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg,FALSE,0,1062.199999999255,duck,611,1062.199999999255,intrusion,5,FALSE,0,-1.1157363449830582
w3a656c1,milk,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,FALSE,0,1513.10000000149,milk,838.8999999985099,1513.10000000149,correct,5,TRUE,1,0.8100229948821704
w3a656c1,duck,../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg,FALSE,0,2277.60000000149,bear,439.3999999985099,2277.60000000149,intrusion,5,FALSE,0,-1.1157363449830582
w3a656c1,lawn,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,FALSE,0,1224.89999999851,tre,484,1224.89999999851,other,1,FALSE,0,-1.1157363449830582
w3a656c1,drink,../static/stimuli/images/theater/sun_acpdepnxayyyjqgs.jpg,FALSE,0,1318.699999999255,water,731.5,1318.699999999255,other,5,FALSE,0,-1.1157363449830582
w3a656c1,egg,../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg,FALSE,0,2483.199999999255,egg,418.3999999985099,2483.199999999255,correct,5,TRUE,1,0.8633860395221548
w3a656c1,horse,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,FALSE,0,1420,van,3430.60000000149,1420,other,5,FALSE,0,-1.1157363449830582
w60e7c15,ear,../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg,FALSE,0,2037.0999999940395,NA,0.20000000298023224,2037.0999999940395,empty,1,FALSE,0.5,0.22595958356439214
w60e7c15,puzzle,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,FALSE,0,4207.79999999702,puzzle,2069.4000000059605,4207.79999999702,correct,3,TRUE,1,2.0152910364739998
w60e7c15,rabbit,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,FALSE,0,2520.5999999940395,NA,0.09999999403953552,2520.5999999940395,empty,1,FALSE,0,-0.5889763780137479
