wid,word,image,practice,block,typing_rt,response_type,response,type_time,rt
w3980268,fireman,../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg,False,1,7976.0,empty,,0.0,7976.0
w3980268,screen,../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg,False,1,1150.0,correct,screen,1184.0,2334.0
w3980268,muffin,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,False,1,,timeout,,,
w3980268,treat,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,1,,timeout,,,
w3980268,mirror,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,False,1,6000.0,empty,,1208.0,7208.0
w3980268,author,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,1,3639.0,empty,,3912.0,7552.0
w3980268,crater,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,1,7072.0,empty,,0.0,7072.0
w3980268,father,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,False,1,1439.0,correct,father,1064.0,2503.0
w3980268,germ,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,1,5135.0,other,scenic,4352.0,9487.0
w3980268,skate,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,1,5175.0,other,skateboard,6233.0,11408.0
w3980268,thimble,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,2,1191.0,correct,thimble,1160.0,2351.0
w3980268,carton,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,2,1055.0,correct,carton,704.0,1759.0
w3980268,cashier,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,False,2,5440.0,intrusion,chisel,960.0,6400.0
w3980268,scalpel,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,2,1767.0,correct,scalpel,1864.0,3631.0
w3980268,emperor,../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg,False,2,1143.0,correct,emperor,1952.0,3095.0
w3980268,message,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,2,1191.0,correct,message,2712.0,3903.0
w3980268,mirror,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,False,2,1255.0,correct,mirror,928.0,2183.0
w3980268,necklace,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,2,1198.0,correct,necklace,1016.0,2214.0
w3980268,garbage,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,2,1111.0,correct,garbage,1048.0,2159.0
w3980268,whip,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,2,1143.0,correct,whip,2048.0,3191.0
w3980268,medal,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,False,2,8032.0,other,chair,1848.0,9880.0
w3980268,author,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,2,2407.0,correct,author,1136.0,3543.0
w3980268,scapegoat,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,2,1471.0,correct,scapegoat,4272.0,5744.0
w3980268,beaver,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,False,2,1679.0,correct,beaver,648.0,2327.0
w3980268,stadium,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,2,1726.0,correct,stadium,1968.0,3695.0
w3980268,father,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,False,2,1391.0,correct,father,744.0,2135.0
w3980268,gangster,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,False,2,1030.0,correct,gangster,2368.0,3398.0
w3980268,crater,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,2,1463.0,correct,crater,776.0,2239.0
w3980268,smog,../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg,False,2,1030.0,correct,smog,624.0,1654.0
w3980268,lady,../static/stimuli/images/pool/sun_argikopryamoycho.jpg,False,2,974.0,correct,lady,504.0,1478.0
w3980268,fireman,../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg,False,2,1231.0,correct,fireman,1872.0,3103.0
w3980268,portrait,../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg,False,2,1407.0,correct,portrait,1424.0,2831.0
w3980268,microphone,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,2,1479.0,correct,microphone,1992.0,3471.0
w3980268,iron,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,2,1735.0,correct,iron,632.0,2367.0
w3980268,husband,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,2,1351.0,correct,husband,936.0,2287.0
w3980268,screen,../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg,False,2,911.0,correct,screen,976.0,1887.0
w3980268,cross,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,2,999.0,correct,cross,672.0,1670.0
w3980268,cab,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,2,1151.0,correct,cab,520.0,1671.0
w3980268,muffin,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,False,2,1087.0,correct,muffin,1840.0,2927.0
w3980268,museum,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,2,,timeout,,,
w3980268,blanket,../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg,False,2,1334.0,correct,blanket,1264.0,2598.0
w3980268,germ,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,2,1239.0,correct,germ,424.0,1663.0
w3980268,chisel,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,2,,timeout,,,
w3980268,skate,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,2,1159.0,correct,skate,1536.0,2695.0
w3980268,leopard,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,2,4287.0,correct,leopard,1440.0,5728.0
w3980268,document,../static/stimuli/images/river/sun_ahmmzoezbuevqzjm.jpg,False,2,1615.0,correct,document,1248.0,2863.0
w3980268,prairie,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,2,,timeout,,,
w3980268,pipe,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,2,2967.0,correct,pipe,448.0,3415.0
w3980268,radiator,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,2,3183.0,correct,radiator,1616.0,4799.0
w3980268,treat,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,2,1151.0,correct,treat,960.0,2111.0
w3980268,leopard,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,3,1119.0,correct,leopard,944.0,2063.0
w3980268,beaver,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,False,3,1199.0,correct,beaver,624.0,1823.0
w3980268,iron,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,3,1399.0,correct,iron,440.0,1839.0
w3980268,chisel,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,3,1119.0,correct,chisel,1200.0,2319.0
w3980268,screen,../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg,False,3,831.0,correct,screen,760.0,1591.0
w3980268,blanket,../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg,False,3,1007.0,correct,blanket,1232.0,2239.0
w3980268,cross,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,3,1023.0,correct,cross,672.0,1695.0
w3980268,microphone,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,3,983.0,correct,microphone,1272.0,2255.0
w3980268,gangster,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,False,3,1031.0,correct,gangster,1280.0,2311.0
w3980268,whip,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,3,1119.0,correct,whip,1120.0,2239.0
w3980268,cab,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,3,1479.0,correct,cab,488.0,1967.0
w3980268,radiator,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,3,1031.0,correct,radiator,2400.0,3431.0
w3980268,message,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,3,1111.0,correct,message,992.0,2103.0
w3980268,muffin,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,False,3,1070.0,correct,muffin,1008.0,2079.0
w3980268,smog,../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg,False,3,895.0,correct,smog,688.0,1583.0
w3980268,garbage,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,3,1071.0,correct,garbage,1656.0,2727.0
w3980268,mirror,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,False,3,991.0,correct,mirror,856.0,1847.0
w3980268,author,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,3,902.0,correct,author,1432.0,2335.0
w3980268,lady,../static/stimuli/images/pool/sun_argikopryamoycho.jpg,False,3,927.0,correct,lady,856.0,1783.0
w3980268,scapegoat,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,3,1263.0,correct,scapegoat,1864.0,3127.0
w3980268,treat,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,3,903.0,correct,treat,1312.0,2215.0
w3980268,necklace,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,3,1455.0,correct,necklace,1256.0,2711.0
w3980268,carton,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,3,1015.0,correct,carton,744.0,1759.0
w3980268,husband,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,3,1062.0,correct,husband,952.0,2014.0
w3980268,father,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,False,3,1183.0,correct,father,664.0,1847.0
w3980268,document,../static/stimuli/images/river/sun_ahmmzoezbuevqzjm.jpg,False,3,1079.0,correct,document,1280.0,2359.0
w3980268,skate,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,3,999.0,correct,skate,760.0,1759.0
w3980268,germ,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,3,1239.0,correct,germ,752.0,1991.0
w3980268,thimble,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,3,1038.0,correct,thimble,2368.0,3407.0
w3980268,crater,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,3,1071.0,correct,crater,824.0,1895.0
w3980268,scalpel,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,3,1567.0,correct,scalpel,1160.0,2727.0
w3980268,emperor,../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg,False,3,1383.0,correct,emperor,1640.0,3023.0
w3980268,medal,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,False,3,6280.0,correct,medal,1320.0,7600.0
w3980268,museum,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,3,,timeout,,,
w3980268,cashier,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,False,3,1871.0,correct,cashier,1016.0,2887.0
w3980268,portrait,../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg,False,3,1015.0,correct,portrait,2264.0,3279.0
w3980268,stadium,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,3,1895.0,correct,stadium,2088.0,3983.0
w3980268,pipe,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,3,1351.0,correct,pipe,1032.0,2383.0
w3980268,fireman,../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg,False,3,1231.0,correct,fireman,1408.0,2639.0
w3980268,prairie,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,3,4511.0,correct,prairie,6841.0,11352.0
w3980268,skate,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,3,903.0,correct,skate,912.0,1815.0
w3980268,stadium,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,3,1254.0,correct,stadium,1504.0,2759.0
w3980268,gangster,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,False,3,983.0,correct,gangster,2016.0,2999.0
w3980268,cross,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,3,855.0,correct,cross,664.0,1519.0
w3980268,necklace,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,3,1095.0,correct,necklace,1064.0,2159.0
w3980268,iron,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,3,1047.0,correct,iron,1688.0,2735.0
w3980268,cashier,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,False,3,1310.0,correct,cashier,1376.0,2686.0
w3980268,germ,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,3,1047.0,correct,germ,464.0,1511.0
w3980268,father,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,False,3,1134.0,correct,father,1272.0,2406.0
w3980268,scalpel,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,3,2054.0,correct,scalpel,1920.0,3975.0
w3980268,screen,../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg,False,3,919.0,correct,screen,1024.0,1943.0
w3980268,fireman,../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg,False,3,1055.0,correct,fireman,864.0,1919.0
w3980268,pipe,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,3,990.0,correct,pipe,960.0,1950.0
w3980268,document,../static/stimuli/images/river/sun_ahmmzoezbuevqzjm.jpg,False,3,1031.0,correct,document,1632.0,2663.0
w3980268,emperor,../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg,False,3,943.0,correct,emperor,1096.0,2039.0
w3980268,smog,../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg,False,3,807.0,correct,smog,856.0,1663.0
w3980268,whip,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,3,951.0,correct,whip,848.0,1799.0
w3980268,mirror,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,False,3,886.0,correct,mirror,4616.0,5503.0
w3980268,author,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,3,903.0,correct,author,1624.0,2527.0
w3980268,museum,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,3,871.0,correct,museum,1656.0,2527.0
w3980268,beaver,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,False,3,1031.0,correct,beaver,784.0,1815.0
w3980268,crater,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,3,1614.0,correct,crater,976.0,2591.0
w3980268,carton,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,3,759.0,correct,carton,704.0,1463.0
w3980268,garbage,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,3,903.0,correct,garbage,696.0,1599.0
w3980268,muffin,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,False,3,1079.0,correct,muffin,1120.0,2198.0
w3980268,leopard,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,3,1087.0,correct,leopard,976.0,2063.0
w3980268,chisel,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,3,1247.0,correct,chisel,632.0,1879.0
w3980268,medal,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,False,3,983.0,correct,medal,3104.0,4087.0
w3980268,microphone,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,3,847.0,correct,microphone,1960.0,2807.0
w3980268,radiator,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,3,879.0,correct,radiator,2280.0,3159.0
w3980268,blanket,../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg,False,3,1022.0,correct,blanket,2552.0,3574.0
w3980268,cab,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,3,895.0,correct,cab,384.0,1279.0
w3980268,prairie,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,3,1022.0,correct,prairie,2240.0,3263.0
w3980268,scapegoat,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,3,959.0,correct,scapegoat,2025.0,2984.0
w3980268,thimble,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,3,927.0,correct,thimble,1248.0,2175.0
w3980268,message,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,3,1055.0,correct,message,1256.0,2311.0
w3980268,treat,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,3,919.0,correct,treat,720.0,1639.0
w3980268,portrait,../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg,False,3,918.0,correct,portrait,3024.0,3943.0
w3980268,lady,../static/stimuli/images/pool/sun_argikopryamoycho.jpg,False,3,1151.0,correct,lady,1472.0,2623.0
w3980268,husband,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,3,991.0,correct,husband,1584.0,2575.0
w1f6b455,tea,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,True,1,1364.0,correct,tea,1509.0,2873.0
w1f6b455,door,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,1,1589.0,intrusion,wind,379.0,1968.0
w1f6b455,owner,../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg,False,1,2054.0,intrusion,fall,465.0,2519.0
w1f6b455,doorbell,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,False,1,1403.0,other,grass,632.0,2035.0
w1f6b455,tourist,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,1,2121.0,intrusion,fall,499.0,2620.0
w1f6b455,van,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,1,1636.0,other,airport,1108.0,2744.0
w1f6b455,rabbit,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,1,1003.0,correct,rabbit,701.0,1704.0
w1f6b455,jury,../static/stimuli/images/subway/sun_akifaegxlwcrziyq.jpg,False,1,1162.0,intrusion,sea,385.0,1547.0
w1f6b455,actor,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,1,1208.0,intrusion,pool,626.0,1834.0
w1f6b455,board,../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg,False,1,1784.0,correct,board,551.0,2335.0
w1f6b455,muffin,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,1,1449.0,intrusion,rabbit,642.0,2091.0
w1f6b455,haystack,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,1,1819.0,other,airport,803.0,2622.0
w1f6b455,tusk,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,1,2086.0,intrusion,brick,470.0,2556.0
w1f6b455,pigment,../static/stimuli/images/volcano/sun_alxwigenocbauhzw.jpg,False,1,3200.0,other,lava,539.0,3739.0
w1f6b455,recipe,../static/stimuli/images/roof/sun_aqhqmhidvlrpfhie.jpg,False,1,1594.0,correct,recipe,913.0,2507.0
w1f6b455,conductor,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,False,1,3512.0,correct,conductor,1393.0,4905.0
w1f6b455,boat,../static/stimuli/images/tower/sun_asjapgpmkkhijtma.jpg,False,1,3740.0,intrusion,wind,387.0,4127.0
w1f6b455,purse,../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg,False,1,1469.0,intrusion,wife,336.0,1806.0
w1f6b455,spatula,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,1,1304.0,intrusion,rain,379.0,1683.0
w1f6b455,cape,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,False,1,2188.0,intrusion,brick,601.0,2789.0
w1f6b455,card,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,1,1877.0,intrusion,brick,492.0,2369.0
w1f6b455,cradle,../static/stimuli/images/greenhouse/sun_bmzsunjewvlfjojq.jpg,False,1,1512.0,other,grass,1080.0,2591.0
w1f6b455,pail,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,1,2560.0,other,fads,749.0,3310.0
w1f6b455,cream,../static/stimuli/images/river/sun_ahmmzoezbuevqzjm.jpg,False,1,1329.0,intrusion,wind,373.0,1702.0
w1f6b455,bottle,../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg,False,1,2246.0,other,mobile,648.0,2894.0
w1f6b455,kite,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,1,1460.0,empty,,284.0,1744.0
w1f6b455,bun,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,False,1,1717.0,intrusion,recipe,737.0,2454.0
w1f6b455,statue,../static/stimuli/images/bookstore/sun_avqoszezjldwidcy.jpg,False,1,1305.0,intrusion,book,790.0,2095.0
w1f6b455,inventor,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,1,3275.0,intrusion,tall,518.0,3793.0
w1f6b455,sweater,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,False,1,1880.0,intrusion,mall,553.0,2433.0
w1f6b455,beast,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,False,1,2198.0,intrusion,wind,384.0,2581.0
w1f6b455,wife,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,1,836.0,correct,wife,343.0,1179.0
w1f6b455,rake,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,False,1,2233.0,other,portion,712.0,2945.0
w1f6b455,labyrinth,../static/stimuli/images/waterfall/sun_ajezvlkzdsjjdnjm.jpg,False,1,938.0,empty,,0.0,938.0
w1f6b455,drawer,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,1,757.0,empty,,0.0,757.0
w1f6b455,palm,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,False,1,947.0,empty,,0.0,947.0
w1f6b455,desk,../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg,False,1,595.0,empty,,0.0,595.0
w1f6b455,brick,../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg,False,1,1190.0,correct,brick,2058.0,3248.0
w1f6b455,giraffe,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,1,1028.0,empty,,482.0,1510.0
w1f6b455,atlas,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,1,2133.0,other,house,445.0,2578.0
w1f6b455,board,../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg,False,2,899.0,correct,board,715.0,1614.0
w1f6b455,statue,../static/stimuli/images/bookstore/sun_avqoszezjldwidcy.jpg,False,2,3614.0,intrusion,van,411.0,4026.0
w1f6b455,inventor,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,2,1427.0,correct,inventor,960.0,2387.0
w1f6b455,owner,../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg,False,2,2245.0,intrusion,van,389.0,2634.0
w1f6b455,boat,../static/stimuli/images/tower/sun_asjapgpmkkhijtma.jpg,False,2,2983.0,correct,boat,457.0,3441.0
w1f6b455,brick,../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg,False,2,1056.0,correct,brick,1497.0,2553.0
w1f6b455,tourist,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,2,1667.0,correct,tourist,831.0,2498.0
w1f6b455,doorbell,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,False,2,2118.0,empty,,4047.0,6164.0
w1f6b455,conductor,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,False,2,1776.0,correct,conductor,3068.0,4844.0
w1f6b455,haystack,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,2,1494.0,intrusion,boat,531.0,2025.0
w1f6b455,sweater,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,False,2,1174.0,correct,sweater,1409.0,2583.0
w1f6b455,kite,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,2,1347.0,intrusion,van,308.0,1655.0
w1f6b455,drawer,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,2,962.0,intrusion,palm,655.0,1616.0
w1f6b455,atlas,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,2,4798.0,intrusion,recipe,2205.0,7003.0
w1f6b455,cape,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,False,2,3109.0,intrusion,recipe,692.0,3802.0
w1f6b455,card,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,2,1128.0,intrusion,recipe,621.0,1749.0
w1f6b455,wife,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,2,1043.0,correct,wife,364.0,1406.0
w1f6b455,actor,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,2,1575.0,correct,actor,641.0,2216.0
w1f6b455,palm,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,False,2,2195.0,intrusion,barn,378.0,2572.0
w1f6b455,van,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,2,3304.0,correct,van,563.0,3866.0
w1f6b455,pail,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,2,984.0,intrusion,recipe,674.0,1658.0
